School,Sport,Race,%N,2017-18,4-Class,GSR
Nova Southeastern University,Women's Other,Two or More,-,50-a,100-a,
Nova Southeastern University,Women's Other,,,,,
Nova Southeastern University,Women's Other,Unknown,-,0-a,-,
Nova Southeastern University,Women's Other,,,,,
Nova Southeastern University,Women's Other,White,81-e,64-e,94-e,
Nova Southeastern University,Women's Other,,,,,
Nova Southeastern University,Women's Other,Total,73-e,57-e,93-e,
Ohio Dominican University,Baseball,,2017-18 4,-Class,ASR,
Ohio Dominican University,Baseball,,,,,
Ohio Dominican University,Baseball,Am. Ind./AN,-,-,-,
Ohio Dominican University,Baseball,,,,,
Ohio Dominican University,Baseball,Asian,-,-,-,
Ohio Dominican University,Baseball,,,,,
Ohio Dominican University,Baseball,Black,-,100-a,67-a,
Ohio Dominican University,Baseball,,,,,
Ohio Dominican University,Baseball,Hispanic,-,-,-,
Ohio Dominican University,Baseball,,,,,
Ohio Dominican University,Baseball,Nat. Haw./PI,-,-,-,
Ohio Dominican University,Baseball,,,,,
Ohio Dominican University,Baseball,US N-R,-,-,100-a,
Ohio Dominican University,Baseball,,,,,
Ohio Dominican University,Baseball,Two or More,-,100-a,100-a,
Ohio Dominican University,Baseball,,,,,
Ohio Dominican University,Baseball,Unknown,-,-,100-a,
Ohio Dominican University,Baseball,,,,,
Ohio Dominican University,Baseball,White,0-a,75-d,82-e,
Ohio Dominican University,Baseball,,,,,
Ohio Dominican University,Baseball,Total,0-a,78-d,83-e,
Ohio Dominican University,Football,,2017-18 4,-Class,ASR,
Ohio Dominican University,Football,,,,,
Ohio Dominican University,Football,Am. Ind./AN,-,-,-,
Ohio Dominican University,Football,,,,,
Ohio Dominican University,Football,Asian,-,-,-,
Ohio Dominican University,Football,,,,,
Ohio Dominican University,Football,Black,40-b,48-e,38-e,
Ohio Dominican University,Football,,,,,
Ohio Dominican University,Football,Hispanic,-,-,100-a,
Ohio Dominican University,Football,,,,,
Ohio Dominican University,Football,Nat. Haw./PI,-,100-a,100-a,
Ohio Dominican University,Football,,,,,
Ohio Dominican University,Football,US N-R,-,-,-,
Ohio Dominican University,Football,,,,,
Ohio Dominican University,Football,Two or More,33-a,25-a,25-a,
Ohio Dominican University,Football,,,,,
Ohio Dominican University,Football,Unknown,-,100-a,43-b,
Ohio Dominican University,Football,,,,,
Ohio Dominican University,Football,White,38-b,57-e,75-e,
Ohio Dominican University,Football,,,,,
Ohio Dominican University,Football,Total,38-e,52-e,54-e,
Ohio Dominican University,Men's Basketball,,2017-18 4,-Class,ASR,
Ohio Dominican University,Men's Basketball,,,,,
Ohio Dominican University,Men's Basketball,Am. Ind./AN,-,-,-,
Ohio Dominican University,Men's Basketball,,,,,
Ohio Dominican University,Men's Basketball,Asian,-,-,-,
Ohio Dominican University,Men's Basketball,,,,,
Ohio Dominican University,Men's Basketball,Black,-,71-b,88-b,
Ohio Dominican University,Men's Basketball,,,,,
Ohio Dominican University,Men's Basketball,Hispanic,-,-,-,
Ohio Dominican University,Men's Basketball,,,,,
Ohio Dominican University,Men's Basketball,Nat. Haw./PI,-,-,-,
Ohio Dominican University,Men's Basketball,,,,,
Ohio Dominican University,Men's Basketball,US N-R,-,-,-,
Ohio Dominican University,Men's Basketball,,,,,
Ohio Dominican University,Men's Basketball,Two or More,-,0-a,50-a,
Ohio Dominican University,Men's Basketball,,,,,
Ohio Dominican University,Men's Basketball,Unknown,-,100-a,100-a,
Ohio Dominican University,Men's Basketball,,,,,
Ohio Dominican University,Men's Basketball,White,100-a,100-a,100-b,
Ohio Dominican University,Men's Basketball,,,,,
Ohio Dominican University,Men's Basketball,Total,100-a,79-c,88-d,
Ohio Dominican University,Men's Other,,2017-18 4,-Class,ASR,
Ohio Dominican University,Men's Other,,,,,
Ohio Dominican University,Men's Other,Am. Ind./AN,-,-,-,
Ohio Dominican University,Men's Other,,,,,
Ohio Dominican University,Men's Other,Asian,-,-,100-a,
Ohio Dominican University,Men's Other,,,,,
Ohio Dominican University,Men's Other,Black,-,-,43-b,
Ohio Dominican University,Men's Other,,,,,
Ohio Dominican University,Men's Other,Hispanic,-,-,-,
Ohio Dominican University,Men's Other,,,,,
Ohio Dominican University,Men's Other,Nat. Haw./PI,-,-,-,
Ohio Dominican University,Men's Other,,,,,
